"","Germplasm","Rep","Plot","Row","Range","GNDVI_73","NDRE_73","NDVI_73","GNDVI_88","NDRE_88","NDVI_88","GNDVI_95","NDRE_95","NDVI_95","GNDVI_101","NDRE_101","NDVI_101","GNDVI_107","NDRE_107","NDVI_107","GNDVI_117","NDRE_117","NDVI_117","GNDVI_131","NDRE_131","NDVI_131","GNDVI_138","NDRE_138","NDVI_138","GNDVI_145","NDRE_145","NDVI_145","GNDVI_152","NDRE_152","NDVI_152","GNDVI_160","NDRE_160","NDVI_160","GNDVI_161","NDRE_161","NDVI_161","GNDVI_165","NDRE_165","NDVI_165","GNDVI_173","NDRE_173","NDVI_173","GNDVI_179","NDRE_179","NDVI_179","GNDVI_187","NDRE_187","NDVI_187","GNDVI_192","NDRE_192","NDVI_192","GNDVI_201","NDRE_201","NDVI_201","GNDVI_206","NDRE_206","NDVI_206","GNDVI_215","NDRE_215","NDVI_215","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_237","NDRE_237","NDVI_237","GNDVI_242","NDRE_242","NDVI_242","GNDVI_257","NDRE_257","NDVI_257","GNDVI_263","NDRE_263","NDVI_263","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_283","NDRE_283","NDVI_283","GNDVI_293","NDRE_293","NDVI_293","GNDVI_299","NDRE_299","NDVI_299","GNDVI_307","NDRE_307","NDVI_307"
"109","NUMEX_BILL_MELTON_CA_2019",2,208,14,4,0.0664384092450082,0.444922939,0.457284348,0.112312780197905,0.412934242,0.4554397,0.204583146724259,0.415918492,0.4629976,0.178311014290751,0.406812475,0.481430812,0.285824480890052,0.415921279,0.503470423,0.257778193568935,0.367132157,0.50339457,0.043008589171172,0.408159372,0.309590739,0.00531898200034883,0.406530627,0.449440119,0.212377016942743,0.349330923,0.484603419,0.251669932995867,0.470816648,0.500443165,-0.0911175371432403,0.522133166,0.491639429,0.434488060418382,0.497264022,0.621477428,-0.00423145030234185,0.435739534,0.413226603,0.0646166577397787,0.332004997,0.413929443,0.167962917385798,0.334077629,0.430660136,0.00772825627297601,0.483776118,0.396454977,0.0312577785268211,0.426885338,0.448999635,0.085962036292441,0.267691685,0.327043523,0.171149485375998,0.430189775,0.421879025,-0.00798768283183959,0.321505013,0.20220098,0.068287397438694,0.403766235,0.438946681,0.0849658965075162,0.417522679,0.454937921,0.242656974889413,0.377001202,0.427971645,0.344475689987004,0.368610242,0.41601126,-0.00902658404879449,0.277007384,0.353552532,0.170472011282114,0.34817953,0.38899326,0.103411273565128,0.292711209,0.4421928,0.300159223853563,0.297189225,0.453249056,0.0445129078718367,0.248829731,0.334045807,0.111676303882473,0.388513825,0.418066713,0.0958540784823148,0.26398521,0.398923241,0.23326697391272,0.263296612,0.461820624
"110","NUMEX_BILL_MELTON_CA_2019",2,209,14,3,0.0833627903407306,0.445838843,0.465781652,0.127230468682957,0.416572189,0.46895634,0.21929109326605,0.416882224,0.471365305,0.201519699954971,0.405711756,0.489708268,0.304512643115362,0.411899397,0.514926784,0.32861054688379,0.42809234,0.564940436,0.077165736448427,0.414001395,0.31578741,0.0431618544792609,0.394922798,0.443023631,0.247732294685342,0.358162861,0.491600099,0.274811576535604,0.467260689,0.518168541,-0.0877836881067537,0.542699946,0.513800625,0.431414288753162,0.494642043,0.624874601,0.0245490479403482,0.422174398,0.410522167,0.0920470320098791,0.330139057,0.424659898,0.198272531602878,0.315946086,0.458902434,0.0195136647755791,0.469862114,0.412994988,0.0374331236381769,0.430695712,0.451442204,0.103227802761847,0.28820849,0.356606019,0.19066427075735,0.438289073,0.444339818,-0.0205380303888574,0.320072871,0.27622663,0.0905666105235434,0.367045078,0.443757607,0.105914898260788,0.376452538,0.448422831,0.305943510683234,0.396172626,0.47788218,0.377413245049638,0.399033738,0.452896251,-0.00351958362375124,0.287348273,0.382910609,0.181917224678174,0.38148074,0.4219283,0.113340827732514,0.285960016,0.454623534,0.310995523484645,0.32621407,0.47328891,0.0421787744150164,0.238569609,0.366940825,0.117035503004715,0.375853054,0.429721498,0.106686952136412,0.270883342,0.42393613,0.267561530418077,0.302142574,0.473710806
"111","NUMEX_BILL_MELTON_CA_2019",1,210,14,2,0.0779436823273959,0.440623211,0.458241691,0.114956866055692,0.424009825,0.465757847,0.20369099088449,0.40888998,0.456012326,0.185770843840093,0.409334901,0.470154454,0.293804489685952,0.402680633,0.501757221,0.278631316526501,0.432344933,0.516651332,0.0666905844266889,0.351196744,0.309571331,0.0411416263310444,0.413319793,0.438207559,0.26311358962419,0.355565432,0.490499586,0.276603861903646,0.482804233,0.521937096,-0.0906991086839479,0.484532889,0.508262766,0.425326279138061,0.499368943,0.622379986,0.0159995670139468,0.425869788,0.416404517,0.0945526393309615,0.340484946,0.428143604,0.211100902977296,0.312748019,0.462599253,0.0231289413371493,0.473539999,0.360929246,0.0389062964520824,0.425731141,0.451987069,0.102430631664898,0.275052711,0.368643158,0.188594729284163,0.442622368,0.451219695,-0.0174337207456705,0.326522723,0.280131152,0.0938737253131369,0.377804386,0.435963257,0.109018141905245,0.389089639,0.445271911,0.296498100096034,0.401501803,0.484211416,0.373700625063139,0.390141865,0.44928736,0.00148274461627249,0.298484601,0.383385812,0.181031066821633,0.381698871,0.415906111,0.0801633397413547,0.336005858,0.44074046,0.310919400651761,0.313515535,0.47141887,0.0568047151465686,0.237391997,0.347840455,0.0995802909515542,0.394880067,0.427419589,0.0985109840386595,0.273682324,0.426253555,0.229905310290882,0.301728751,0.465913778
"112","NUMEX_BILL_MELTON_CA_2019",1,211,14,1,0.0825292312271578,0.442603372,0.456826557,0.12219388104079,0.428782886,0.466171665,0.219597576535005,0.413221451,0.463763273,0.202709580815816,0.406842365,0.480425084,0.301526701347462,0.414748174,0.517849062,0.221720925494212,0.423043467,0.491584371,0.0484881113832921,0.426375189,0.37145305,0.0699051045550381,0.395132811,0.420340932,0.287836109570163,0.360619747,0.5025696,0.308101813492904,0.485341673,0.531387391,-0.0941004136968839,0.459813256,0.49522629,0.417956951211274,0.502758778,0.621751026,0.0168745945408841,0.433251962,0.41534539,0.0827100451437907,0.339828753,0.441381194,0.235536048453794,0.347169286,0.487014082,0.0206569570441315,0.459912164,0.407310684,0.0447733063755736,0.421931506,0.44778093,0.130029417488164,0.300457904,0.390858358,0.206605330049523,0.446066979,0.47255525,-0.00611088820820265,0.349157504,0.299752182,0.112887279019389,0.351680625,0.439063305,0.119605635650616,0.371122826,0.451502564,0.299298773909047,0.3782959,0.487788749,0.387450664012388,0.402099365,0.46505007,-0.00353322706342552,0.338373987,0.384686867,0.202922455321331,0.386384956,0.430442959,0.0739841255222973,0.355651109,0.439134071,0.327098093586497,0.339504157,0.477527879,0.0589576371393315,0.218326435,0.336767493,0.100860218581878,0.398315625,0.440367687,0.121063490962346,0.273706346,0.438577798,0.254894573838306,0.323172067,0.498041499
"113","NM1701PAR",1,212,15,1,0.0820744662228012,0.441406539,0.458381551,0.123284689540104,0.418976218,0.461751147,0.210848264278548,0.40736743,0.460483596,0.169634181393529,0.386842731,0.470682119,0.283313169253594,0.413589388,0.509991502,0.312452574873897,0.426831633,0.53355773,0.060288255545453,0.38639106,0.399978435,0.0882085184446364,0.365607719,0.429568014,0.283385141253837,0.366224092,0.50725628,0.288405017056557,0.453072933,0.517645157,-0.0894886031719305,0.437238361,0.503509132,0.3710504999545,0.481076151,0.577108983,0.0423796552118164,0.423838319,0.40992543,0.113754196578575,0.361150668,0.423206092,0.241393751071912,0.362238779,0.481362109,0.0141586747012473,0.429029736,0.406414633,0.0568269196483422,0.433102642,0.443200654,0.12535492904148,0.317484445,0.378809818,0.218123157716036,0.445563541,0.468557241,0.0157050699465725,0.309846143,0.24539378,0.118697474528636,0.383011625,0.438061952,0.121817286958481,0.388544431,0.445460394,0.275847718488361,0.416674761,0.463737611,0.413799959596451,0.395314696,0.464651718,-0.00891916410493095,0.313259059,0.351860612,0.194197298937837,0.384275647,0.418098048,-0.0773748496627685,0.477273003,0.466735094,0.333676631657661,0.335651092,0.488226001,0.0397576791192627,0.408642537,0.41338197,0.098574650919798,0.390830187,0.419373686,0.117464771257307,0.268201598,0.415844532,0.284542884491044,0.303459244,0.464804479
"114","NM1715PAR",1,213,15,2,0.0404000344482059,0.45056224,0.458816097,0.107178524599032,0.432827442,0.466143622,0.186659379181625,0.420240023,0.465238206,0.155736982782814,0.399557876,0.471810389,0.2657135948081,0.412626935,0.50307383,0.275152038806126,0.42464897,0.510637571,0.0802656466467127,0.394203486,0.325841036,0.0675010783391191,0.399181977,0.431921617,0.25733169127141,0.365206211,0.481428681,0.285005129173634,0.450494741,0.49806082,-0.0866570120084964,0.497482544,0.507040457,0.376136874749164,0.491495668,0.579092567,0.0412487481773548,0.427991692,0.419770727,0.108913334102728,0.344319244,0.428147004,0.215506558051698,0.343765066,0.446182541,0.039629551384047,0.390102021,0.339499336,0.045707170625711,0.446524363,0.451185743,0.0866670722662049,0.310197705,0.362451655,0.175318928680406,0.446831591,0.440404529,-0.00784498966674629,0.309832367,0.259085759,0.0693550677316522,0.383108124,0.427369787,0.0834352881878827,0.383145587,0.434648029,0.205157604663226,0.407093048,0.428619818,0.350105033323716,0.394850949,0.422389787,-0.0300771963638601,0.301306123,0.412318676,0.166848208602722,0.390501069,0.423406513,0.0547933132747217,0.358983979,0.441821133,0.303335813259256,0.347302485,0.469988962,0.0326535402392647,0.423299109,0.403493938,0.0466801387124942,0.435024828,0.456237904,0.0542139128196923,0.28794689,0.443762983,0.228082310974366,0.304226747,0.437925241
"115","NM1703PAR",2,214,15,3,0.11018337829751,0.440768341,0.456754146,0.145991800021754,0.40874492,0.461542092,0.229095903561735,0.415205036,0.470272784,0.182477231742278,0.387927947,0.469910819,0.300850951756472,0.415985353,0.512559869,0.300154892596368,0.43397705,0.526938095,0.0773139546763144,0.281611209,0.313575733,0.0574616159803445,0.346079976,0.426540445,0.265528180833752,0.35166614,0.515374203,0.298264110111365,0.493742089,0.529094304,-0.0678639850123692,0.583811394,0.494119625,0.381513060246936,0.494915641,0.576789786,0.076364895476268,0.399331527,0.406273093,0.134203139697562,0.31147428,0.451512136,0.230477577601911,0.312808942,0.487229494,0.0343950252697317,0.396676959,0.444671918,0.0807813763970752,0.417395932,0.448823363,0.132629616250235,0.296999229,0.387929285,0.23817386843429,0.457861177,0.475252158,0.0154535583607371,0.301817236,0.249718415,0.112356619092915,0.339108084,0.443136763,0.124108786938316,0.343699087,0.448042875,0.268987626998693,0.423375344,0.469682014,0.420637600025271,0.436246023,0.479526864,0.0108962456890912,0.279511193,0.389173002,0.205428272186352,0.365613754,0.462687509,0.103203772436301,0.296749995,0.42450359,0.355640197492938,0.379081759,0.527080066,0.0241875209462695,0.424516946,0.437102304,0.154167708694583,0.353929845,0.447124873,0.113103067463062,0.278366025,0.445456719,0.27755213878449,0.300471731,0.497124148
"116","SW_9812",2,215,15,4,0.125443912586944,0.430523504,0.459582149,0.147265857256316,0.405864373,0.462545458,0.224021301181326,0.407495847,0.465841352,0.165779142028988,0.380076105,0.469780249,0.286894526943128,0.410676665,0.506676338,0.298633594949084,0.427212613,0.515478235,0.0710744700174485,0.292768311,0.320564925,0.0620571366142568,0.349501662,0.435053939,0.278135229241204,0.374294393,0.531148425,0.29731502081144,0.475910201,0.519368179,-0.0675901645006022,0.555432393,0.445778532,0.379460968273715,0.485157319,0.573187415,0.0774689282432864,0.396365418,0.408121724,0.129291912374357,0.305888791,0.446392782,0.225637231006891,0.327218517,0.487490045,0.0116327607655636,0.458822605,0.452399563,0.0891718652544219,0.416165062,0.445113372,0.139280632456588,0.301138848,0.377111802,0.235728829967041,0.441187693,0.461694635,0.0260799819494667,0.293101132,0.214358174,0.118526536106481,0.35258048,0.444344989,0.128058371474082,0.35608623,0.448054051,0.267834820014347,0.412563112,0.462643599,0.405503637996041,0.403025955,0.462819551,0.0117286352935553,0.295380328,0.326710951,0.211837775698942,0.38215352,0.461585833,0.133696552038144,0.304286287,0.457847856,0.36418514080861,0.363112616,0.526784487,0.0251342111964081,0.402137771,0.410362404,0.173013845229607,0.365599058,0.453324262,0.142938163606765,0.28756083,0.448996426,0.283985728944078,0.30872899,0.52842079
"117","MESQUITE",3,216,15,5,0.0800865029079369,0.439816813,0.452101599,0.111078440865334,0.413602598,0.455268578,0.173474042124713,0.394575272,0.452520031,0.129104922378874,0.391630343,0.457683055,0.249300305634168,0.416679515,0.489612376,0.225335543532238,0.403674555,0.48742084,0.0591926320226568,0.267719395,0.270766041,0.0264537633638641,0.383398796,0.427133486,0.227449922741846,0.3568593,0.493474455,0.272227470762182,0.447703254,0.504981845,-0.0848636178496553,0.50729406,0.426505108,0.377363588017416,0.476972184,0.573597811,0.0687484291059556,0.404501986,0.405631939,0.0948109023745975,0.319116186,0.417609681,0.193861375388612,0.318348975,0.46167219,0.0125495859381602,0.463243525,0.434656939,0.0728754618651176,0.414489208,0.441285311,0.102878819412791,0.291161595,0.350634839,0.215231781092048,0.429544302,0.452917155,-0.0159781854510697,0.323646319,0.258890709,0.0876693366535721,0.358180378,0.437041338,0.0890155083367163,0.37323977,0.435422285,0.243223086791275,0.383354262,0.451698438,0.351699179105932,0.354734396,0.452697528,0.00807737040689667,0.287861896,0.322318466,0.183538398677566,0.372470092,0.437960396,0.148916667941177,0.296233937,0.469324372,0.306241253638533,0.304887771,0.474661157,0.0125026352710189,0.398999227,0.393784927,0.155654848758551,0.363131313,0.437229665,0.111284043208262,0.275886478,0.420578561,0.261073517696492,0.287611662,0.473633757
"118","SW_8888",3,217,15,6,0.103612919220233,0.445290909,0.464191622,0.162592228228494,0.422428187,0.474835915,0.237372773277687,0.43032035,0.494029044,0.192358075217522,0.409023281,0.509457594,0.321976277894219,0.432879897,0.552858377,0.327802503197968,0.444887396,0.573097601,0.103297778814407,0.289137699,0.330251276,0.0828322505341063,0.413057993,0.479962549,0.299087600241952,0.402446725,0.5577483,0.374338708605763,0.49318762,0.573117925,-0.0728122101890999,0.534154131,0.447700577,0.381675937211446,0.481053352,0.571409029,0.0865928450022176,0.41664488,0.425924332,0.159331858501565,0.331178862,0.463921017,0.271900009984275,0.367362024,0.519687117,0.0144634168682457,0.455656819,0.441805119,0.0996772474926378,0.431897153,0.456379577,0.165421343285295,0.344409293,0.40608983,0.311653730859163,0.477138281,0.5087184,-0.0139429521934448,0.348831225,0.30369711,0.140185500551969,0.356283892,0.472916933,0.145476187243422,0.359573953,0.470102772,0.321049122367827,0.416297955,0.504480487,0.411907544900477,0.417305407,0.48598358,0.0369733376157482,0.288474225,0.340187238,0.245491792371829,0.397039965,0.48672983,0.206160971675434,0.298797473,0.501975279,0.353693569752546,0.384346467,0.550336388,0.0335158320045676,0.380041236,0.40190681,0.190052796100665,0.380624841,0.466964286,0.147046184169643,0.306010492,0.483052413,0.258716905370225,0.29508895,0.517953731
"119","NM1705PAR",4,218,15,7,0.063988371077627,0.446888413,0.44956225,0.106920992312005,0.409648551,0.456457867,0.147217872747446,0.419797643,0.454594803,0.115778599478753,0.403881768,0.459043153,0.231372307718067,0.418143688,0.500433573,0.257116298840198,0.457187887,0.518218035,0.0695718588326987,0.293990231,0.361805614,0.0166743362057326,0.360236619,0.426554862,0.218445490856515,0.359621137,0.5125153,0.277069827176331,0.459839714,0.528016392,-0.0631334582110536,0.383126036,0.334619727,0.385872418013903,0.521500228,0.584017328,0.0816480307809627,0.399836587,0.405998648,0.13951223209122,0.322805822,0.448087864,0.237758837645361,0.33589745,0.507891921,0.0243899026364203,0.443732087,0.414866001,0.0894374699948595,0.410190164,0.448716966,0.137862890240346,0.31182403,0.389703053,0.302815077859607,0.473020828,0.524370543,-0.0131790230822291,0.353708649,0.288658308,0.145474733860314,0.336724273,0.467081328,0.172102764142327,0.330900039,0.453040445,0.298272149978048,0.409325049,0.502532939,0.400116777969631,0.414488248,0.506443261,0.0657441096615702,0.279505468,0.342507851,0.243660953017441,0.376634618,0.4913286,0.174766450901887,0.296637476,0.486794116,0.321650581533256,0.333326529,0.525399915,0.0375750055030541,0.361900755,0.393220522,0.150544277256882,0.360972753,0.451259549,0.113776531077791,0.281879447,0.439170418,0.20463580276452,0.257282042,0.451305448
"120","SW_1011",4,219,15,8,0.0471574417150189,0.437707118,0.443808988,0.0883342293600238,0.411907165,0.450279769,0.148687670459769,0.421872895,0.453272382,0.0980125478951274,0.390241953,0.460801577,0.212017976589096,0.422630998,0.504307661,0.246399125904165,0.452599702,0.528379932,0.0599347038249173,0.296789262,0.361324409,0.0061858183384317,0.384867189,0.433616087,0.213794158082744,0.364070593,0.505758537,0.27134172924484,0.456038543,0.519555063,-0.0586581651662559,0.443430121,0.371799248,0.385496710292133,0.545759234,0.589580483,0.0669862901152445,0.399950652,0.413270861,0.147862422697176,0.319945554,0.433974543,0.21952167281229,0.31967694,0.496446548,0.0223740028532917,0.348302816,0.413873875,0.0866880519461868,0.390240797,0.449546808,0.150997407140504,0.30320145,0.389735402,0.283437711452457,0.428744072,0.516348031,-0.000217986429492807,0.30807645,0.281823208,0.142838546498493,0.34840106,0.476398416,0.177332485912241,0.331709386,0.463985858,0.296842176551154,0.384212226,0.50217754,0.398456095786834,0.419846963,0.488507203,0.0729548614424694,0.282028305,0.348306014,0.230778549782527,0.367377791,0.475111367,0.178432675597436,0.317843876,0.514596222,0.292104258373683,0.300166768,0.491706829,0.0414062666398349,0.344947183,0.396097767,0.145638319964596,0.354092341,0.425225681,0.10347826342609,0.265229939,0.440170524,0.193754376889907,0.275735612,0.430341352
"121","NM1715PAR",4,220,16,8,0.00197454743159363,0.46509634,0.461186628,0.0683018611249138,0.431755987,0.464331198,0.121352126109481,0.439442996,0.472509257,0.0764798400184866,0.418706972,0.471184607,0.17319099142444,0.428020229,0.493192752,0.333241911125245,0.423619832,0.540211317,0.0500378766893495,0.267004795,0.273423479,-0.00785135118452638,0.428412251,0.44708742,0.187024925281921,0.373526777,0.481010019,0.23296470409739,0.423076606,0.494002601,-0.0914847201445461,0.482589185,0.39764296,0.383202584436838,0.533333333,0.581668947,0.018720465746785,0.436732014,0.411628999,0.11809877373269,0.316817312,0.41902439,0.187131972839766,0.34302823,0.455956915,0.0106360874677542,0.248585172,0.428430356,0.0316687299273664,0.424628634,0.442499297,0.103319524477257,0.285796279,0.335176223,0.236252831670831,0.396053878,0.457065951,-0.0360767832316375,0.315238017,0.244458008,0.089402364351141,0.401825695,0.365692332,0.123811520646549,0.390753032,0.365588977,0.322357338069719,0.417225512,0.48324047,0.373006854888903,0.314001306,0.421044321,0.0301265736297,0.292741111,0.281285483,0.200382273388665,0.356221182,0.425541629,0.164602513125858,0.318684923,0.494506298,0.287995504037959,0.288961293,0.478897829,0.0155872837793855,0.404727368,0.388511935,0.0604768923532376,0.415818603,0.440642165,0.0582096446423652,0.287617733,0.416781328,0.189761963931629,0.294023057,0.433821265
"122","MESQUITE",4,221,16,7,0.0616040131166786,0.443132123,0.451323514,0.102294827193087,0.407468796,0.451758081,0.139577823885017,0.405217345,0.452062288,0.100884660360294,0.386009491,0.454227107,0.200645860859849,0.403810753,0.486018437,0.329088769278757,0.419957568,0.536672981,0.0226558010837142,0.271710566,0.32677558,-0.00549460679784342,0.416445941,0.431619363,0.197123781321293,0.349329856,0.501664519,0.251550267809288,0.43146897,0.521682547,-0.0995879484550309,0.511627652,0.426367466,0.385374213273311,0.522366621,0.57127223,0.0589157328070314,0.397000549,0.399934641,0.122552431009108,0.287692626,0.419298992,0.212007914397056,0.329674903,0.479473576,0.00668019143614789,0.427717723,0.422442035,0.0671670630420084,0.40702374,0.44421439,0.123249123005,0.290636058,0.370089123,0.285756233368263,0.439135247,0.486371074,-0.0465199059168024,0.392164775,0.273544906,0.115362928376149,0.345174545,0.403678607,0.144939683929585,0.326144827,0.393726658,0.277442469642651,0.407399909,0.465765784,0.425711111017949,0.362018137,0.49421728,0.0678675068881706,0.270936331,0.327308369,0.247150062966532,0.345960676,0.450422927,0.0743436223978732,0.363868905,0.457417427,0.308837164702812,0.294532473,0.507357616,0.00914097743111885,0.442348133,0.412148641,0.16141345650738,0.327447922,0.439107344,0.119328007651282,0.274373246,0.450384636,0.237616508538305,0.24157474,0.454831704
"123","NM1712PAR",3,222,16,6,0.0501471520529521,0.458457535,0.469263886,0.122407621869905,0.42372549,0.474925198,0.192829569167205,0.436438713,0.482756045,0.147401770395322,0.40378328,0.489465304,0.269069376658473,0.422272339,0.53191221,0.337194469195218,0.425257792,0.540393554,0.053690212372806,0.254251592,0.287942833,0.0259375490656599,0.416148665,0.450282687,0.218871850842151,0.364015474,0.507968169,0.329912385137524,0.481751015,0.547123723,-0.102128119388915,0.522495083,0.451962762,0.385190725533998,0.534336525,0.572663019,0.0401992839214935,0.427360292,0.410634465,0.111230052168875,0.312837272,0.426837048,0.225359161249707,0.362012668,0.488160447,0.00265361653918711,0.473078067,0.438470806,0.044209678926459,0.43338426,0.448743616,0.110649765413247,0.282309498,0.347679805,0.250273979656318,0.424204445,0.465579724,-0.0552076761431298,0.400372056,0.304464583,0.0725438259691301,0.401690631,0.427640596,0.0963869916731113,0.390435711,0.408956294,0.262096077340074,0.425821001,0.478060772,0.379143135723401,0.337383701,0.435075649,0.0192961824559282,0.319907621,0.323701788,0.209408577269455,0.374806039,0.434063535,0.178032472215979,0.288643833,0.502199604,0.323111753874589,0.307965063,0.527001358,0.00398604982448851,0.459215129,0.411650954,0.115986719876459,0.403172993,0.450882031,0.102373063424611,0.297448264,0.440687891,0.24093797391859,0.252034819,0.482574871
"124","NUMEX_BILL_MELTON_CA_2019",3,223,16,5,0.0912161815814995,0.447214547,0.465506706,0.136227772658893,0.411591303,0.467373103,0.206827348342361,0.384119147,0.468440973,0.172810704644822,0.377853063,0.481422819,0.280826101483823,0.398207756,0.518770429,0.33090486479476,0.424222632,0.545144344,0.0331232083801207,0.199001342,0.248247873,0.0282401470208168,0.380667291,0.423962968,0.24440152583521,0.365205197,0.53079319,0.290167081370532,0.451625937,0.542854993,-0.122332955848756,0.544762686,0.467962607,0.383796820989489,0.525763794,0.582421341,0.0270899551124183,0.422655874,0.400471181,0.0936553902499153,0.286066906,0.376531055,0.210353079325212,0.322691953,0.475862451,-0.000469481840105772,0.4694954,0.434591369,0.0481450936618013,0.425691181,0.440118495,0.105388872342816,0.280789081,0.364605543,0.23775812907982,0.449712415,0.468211144,-0.0507295535338423,0.376051559,0.253455721,0.0828624811507426,0.372712227,0.430139883,0.0910917837626783,0.382076153,0.423517214,0.273389891497191,0.418087468,0.469699457,0.409950440069605,0.350499606,0.506522249,0.0213497812298982,0.312509116,0.323477445,0.202986002408215,0.36055891,0.443087165,0.132518246150842,0.299850708,0.471528827,0.326151210705064,0.306454481,0.519629659,-0.0126756979073167,0.472314374,0.418858439,0.1389375021923,0.37108657,0.44447094,0.110656597036053,0.269095888,0.426319155,0.273581294565898,0.293679068,0.497594489
"125","NM1704PAR",2,224,16,4,0.1248893883664,0.434448593,0.453311931,0.165286976835163,0.412195001,0.474049129,0.242310949748008,0.408266725,0.478900723,0.194762069214226,0.366372874,0.485562606,0.301570648735114,0.404806104,0.525131007,0.318171629130787,0.393903299,0.533982943,0.0463685920032313,0.274411526,0.281577254,0.0485426031882904,0.367542318,0.437986019,0.263367454161486,0.370992713,0.533091174,0.30851885418666,0.485889326,0.534885486,-0.0986915395792084,0.573202195,0.468041697,0.385405277143244,0.496397629,0.578841769,0.0590337650843756,0.40959757,0.410144889,0.122985734617155,0.281932274,0.39129695,0.231902949349849,0.34480477,0.497749657,-0.00508296728539864,0.428585393,0.448199519,0.0638048710565984,0.417174477,0.443388422,0.124257149074209,0.300465481,0.383519507,0.24235182062488,0.453637281,0.471927674,0.0250698176905897,0.267370654,0.211111959,0.0962642356944428,0.361561804,0.438522834,0.0964919888311421,0.370603212,0.44674931,0.275910196275613,0.396947321,0.482297356,0.420929046879186,0.366991447,0.461355567,0.00551708813808668,0.324417456,0.304465606,0.205667732377822,0.378970791,0.452098211,0.0446220211753102,0.367494868,0.457589991,0.381652286839746,0.370165417,0.550190325,0.00390190457968492,0.473189598,0.441733571,0.135687666820587,0.370002415,0.446778711,0.113464905034523,0.282298244,0.441133415,0.296055550249181,0.308497951,0.528498962
"126","NM1701PAR",2,225,16,3,0.0967135682717711,0.443974798,0.456997499,0.137839440939375,0.412955697,0.457720588,0.212853222518428,0.413229259,0.461820489,0.172333392635682,0.387219978,0.471488034,0.288411562259237,0.406474978,0.509966131,0.307560278050108,0.432221234,0.555247671,0.047480545823489,0.307101175,0.306515194,0.0355416554504531,0.377506934,0.427292388,0.254042017407447,0.345314666,0.50948496,0.305154651584434,0.494653472,0.531755431,-0.10047992513865,0.578339266,0.475457769,0.383271862156084,0.501915185,0.582786138,0.0547099543358702,0.418608304,0.409138797,0.127436705790242,0.322102485,0.441135012,0.214869862159444,0.336300842,0.487161122,0.0322115994608908,0.251202245,0.436103993,0.0639040663300234,0.4252989,0.44891319,0.113243756748473,0.280197021,0.373823502,0.22509955592958,0.431108143,0.458280974,0.020002452407958,0.289988104,0.188806283,0.0942092814515042,0.352929366,0.43158398,0.102774785499601,0.365631011,0.43696404,0.2746997902421,0.382251627,0.453309456,0.42248515683593,0.376868578,0.462327544,0.0132347293314618,0.302733137,0.331102149,0.191724949249603,0.376610631,0.448010792,0.0897942301009351,0.308906451,0.429018563,0.382014257053016,0.38909611,0.545369669,0.00289683288050439,0.474050964,0.444940912,0.103180093415161,0.37890386,0.453259281,0.104854984568472,0.281718749,0.43066167,0.293071808559055,0.323522123,0.492685107
"127","NM1702PAR",1,226,16,2,0.106412418800846,0.435195729,0.454508937,0.156592131430557,0.40519958,0.458417092,0.226703856021734,0.403241645,0.459534395,0.195377778025135,0.384781264,0.474264286,0.293763687024815,0.393120838,0.508468775,0.272476195775597,0.447994174,0.521186068,0.0481263656642968,0.328655996,0.295447444,0.040602932289225,0.384994611,0.433354101,0.252598805946729,0.333686137,0.495712253,0.291769626975474,0.474905702,0.528959134,-0.101656701263619,0.546050204,0.524452631,0.376669677822354,0.50622435,0.589261286,0.0587545396106491,0.412423083,0.403785713,0.112237845660707,0.330293093,0.443052157,0.226726919381254,0.319262475,0.4794004,0.0384148111768795,0.278775263,0.331630143,0.0615799679917783,0.417426375,0.441211517,0.116382136866968,0.286133904,0.35859639,0.22271215009529,0.427855011,0.466265018,0.012299041485913,0.276099568,0.202945556,0.10169044041562,0.362394735,0.427423096,0.110901678810792,0.37396095,0.438621338,0.293472821938704,0.373815197,0.493240973,0.439799774278328,0.377948966,0.461820863,0.00918456892038084,0.302682783,0.344453337,0.20195783878685,0.369029681,0.440326456,0.0632240395266945,0.350903815,0.44697788,0.380281662418996,0.371891175,0.548597934,0.0132741435947862,0.470778286,0.436643289,0.125028903965525,0.372812228,0.443965839,0.11358518285319,0.270060851,0.435346228,0.301513215597431,0.29534244,0.489378911
