"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_133","NDRE_133","NDVI_133","GNDVI_159","NDRE_159","NDVI_159","GNDVI_164","NDRE_164","NDVI_164","GNDVI_168","NDRE_168","NDVI_168","GNDVI_171","NDRE_171","NDVI_171","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_194","NDRE_194","NDVI_194","GNDVI_196","NDRE_196","NDVI_196","GNDVI_207","NDRE_207","NDVI_207","GNDVI_223","NDRE_223","NDVI_223","GNDVI_231","NDRE_231","NDVI_231","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_245","NDRE_245","NDVI_245","GNDVI_252","NDRE_252","NDVI_252","GNDVI_258","NDRE_258","NDVI_258","GNDVI_259","NDRE_259","NDVI_259"
"21","REBOUND_6XT",1,1,36,133,1.7,1.82,1.21,4.74,0.387595931614608,0.235540496668763,0.186199262787668,0.403507221101859,0.397457510694075,0.60668738045815,0.240908388164844,0.318307542604218,0.479431140044951,0.270681480923804,0.396216945493794,0.440311656772801,0.153700301456156,0.369003487792725,0.338187520150063,0.240457437898835,0.376722552128674,0.409512187538863,0.281489845976998,0.381128141829861,0.509056575965808,0.224533607035497,0.377689211390306,0.506559033120618,0.31749902934679,0.453707732712568,0.577560062076581,0.264819851764836,0.336970040675845,0.56265931372549,0.306366847746321,0.439173578199052,0.584264647802249,0.299938351757577,0.286655921426542,0.504190347636639,0.289110910432331,0.350188937966421,0.563896892949897,0.302529213492336,0.352757680612352,0.530058923269321,0.235182771475047,0.202157155181237,0.375720489538097,0.269508778224905,0.392249042094243,0.559547114965072,0.295163893156922,0.385140243818064,0.566953242835596,0.285944187702601,0.260770245631717,0.470219665235361,0.30851247156072,0.361439231830952,0.517026679741209,0.175060903932584,0.179923871620211,0.357052500849681,0.318717814323318,0.363807349196563,0.521643693896105,0.256271576246557,0.30895573182544,0.419959684808503,0.169024099872726,0.219262131433495,0.373783914423218,0.114428721275764,0.275416682510108,0.312029354728317
"22","SEEDWAY_9558",1,1,37,134,2.08,1.87,1.54,5.49,0.474235022210814,0.242011389434389,0.236980879911578,0.385134322428729,0.347721075185041,0.586515208828517,0.245302062041701,0.339732854055105,0.503981355388005,0.281829248449811,0.407267494153625,0.458550698566889,0.112924860445613,0.313988979747355,0.279987983235148,0.176373695799002,0.283133221643088,0.380575980392157,0.197986843984421,0.300426791449433,0.431058442794594,0.17268212016632,0.291245020261702,0.463750273539562,0.273307330431525,0.366654701544996,0.557373506229341,0.236667034237049,0.288607243429287,0.567493481435127,0.2765406532291,0.385476185370247,0.5846013739072,0.296958681223707,0.299447950532288,0.517151631737032,0.263380674276421,0.297972437826707,0.565034491540953,0.321672535799296,0.358836857816103,0.565697591079525,0.25905121822117,0.270944422511734,0.430916933514644,0.227478733578902,0.307793807444262,0.533383722373036,0.252118678611608,0.323530795522161,0.559541561155161,0.271524613306119,0.288888935549233,0.494311520788933,0.277371951978885,0.311691607322863,0.511366695932104,0.188597849504678,0.204624991759156,0.388198804425985,0.296491643339371,0.309948843060798,0.507691960158753,0.263854616799714,0.29485242393611,0.437852063345688,0.191769253570014,0.255645793801392,0.40854100780097,0.126764176868599,0.271544145431452,0.335817099309359
"23","NY2003",1,1,38,135,1.79,1.65,1.19,4.63,0.408115716229499,0.213539461265637,0.183121589022583,0.359123825159521,0.37161683626005,0.546561679987604,0.251299261572175,0.389679894794984,0.499018562189918,0.310068125765171,0.44460499490316,0.474435450020987,0.113011434533969,0.266585040593218,0.254360327090477,0.162057540778041,0.289960696223521,0.374285951166936,0.14548467812693,0.365764110216589,0.382017034812672,0.128587149250781,0.293218328073464,0.38878685533646,0.243589536035419,0.367679663780081,0.509467252957629,0.236275841066293,0.288993533583646,0.539141635377555,0.276788321332941,0.39734397003424,0.565323354277912,0.276506873176636,0.264162996116321,0.481871181443592,0.264770419677635,0.313510802322863,0.54964913777306,0.323505310301346,0.382128640107787,0.555817282665279,0.24000223621494,0.213794505124943,0.380773054934129,0.222815566157712,0.305471194325684,0.506832738411686,0.257030236671439,0.339466284749609,0.541219505445086,0.274477610426026,0.232196385676778,0.453772275291883,0.286782192685876,0.323442005657985,0.502255389718076,0.172183879382833,0.193785687533017,0.349509596682364,0.294362137358093,0.369028041324057,0.500356651199379,0.268143127589025,0.318584593921982,0.420730638954406,0.196670896413361,0.247344219574218,0.406693987348423,0.122958407194466,0.26853492528233,0.309927373664398
"24","LANDER",1,1,39,136,1.97,1.88,1.42,5.27,0.449155285459281,0.243305567987514,0.218514837321065,0.362120560504266,0.325494210865394,0.570271506241425,0.213803762694674,0.320631134385101,0.477294916457719,0.280632675987817,0.383693333931589,0.46323581759172,0.126116533086029,0.313291128110437,0.280473343298455,0.195680050698376,0.260724719740217,0.39440424112683,0.206098762883076,0.346239175365618,0.44306553953502,0.157611074283368,0.279085791799126,0.454919014478717,0.265194761315605,0.361036052168204,0.557836123795028,0.225032915479354,0.307934266791823,0.545700224238632,0.280890171389307,0.407580760384723,0.590413878821671,0.272167420171456,0.271151009265821,0.504943096381792,0.26083158141688,0.308189450340567,0.570328267533847,0.324989557364175,0.370912165759649,0.576519735436834,0.211742003278347,0.194784109020193,0.36630258367329,0.220108637412172,0.332520546762033,0.551870764254665,0.260257653895612,0.352910180303596,0.571710047462881,0.252849801874285,0.228876407246818,0.464328003555518,0.276512628077828,0.313482241615191,0.507579487600645,0.161220463073444,0.176008181050198,0.345762711864407,0.303507726030682,0.365536313781096,0.52607057711422,0.264221982720966,0.32736751257633,0.453020033458062,0.160975517303946,0.212116722358826,0.380242733749448,0.105490732832976,0.284787634510818,0.337657578868652
"25","NY1615",1,1,40,137,2.18,1.91,1.37,5.46,0.497034782894027,0.247188103646889,0.210820652908352,0.371166949116364,0.318779856057341,0.567330800253684,0.243427596339502,0.344517886205866,0.498385142374912,0.319405611036523,0.393683780462893,0.474306438482717,0.118258644933712,0.312153199097277,0.283942231601161,0.183285506995008,0.271266788956597,0.388177387762716,0.200824475899331,0.35169277506152,0.439815879259639,0.155687358920516,0.269037365291455,0.420790616034157,0.26143972462978,0.363083561418465,0.547939606048369,0.22680225995567,0.333054469128077,0.523034652690864,0.29435385944416,0.404384493863167,0.580338687425389,0.272945419486154,0.263839158851947,0.493752220090935,0.263421916329827,0.307206740307438,0.553411250320523,0.325489516520836,0.370796026771215,0.560361058470604,0.226887171159368,0.241792194879443,0.399880978491322,0.218239499664269,0.318712110043379,0.544434169201971,0.258137096368659,0.333788451160281,0.556053385362614,0.2652078691335,0.261150745892113,0.474366291549313,0.281070028294136,0.30981826098122,0.497355225705613,0.170974595149244,0.211938786814161,0.355765206270832,0.298720866214366,0.291363443640483,0.500663441555282,0.261055945779918,0.261117002725118,0.426510489634503,0.177978773386879,0.260915452997919,0.358878170775277,0.110122440049827,0.265727724913495,0.313894638737848
"26","55V50",1,1,41,138,2.19,2.02,1.27,5.47,0.499314758962348,0.261424067731265,0.195432284082924,0.386866501391905,0.38721590660142,0.578887799772913,0.224303776765904,0.325740660779024,0.466171150058618,0.290779846463478,0.360853870600228,0.437069466930503,0.145546880116471,0.273703068671415,0.291232304581025,0.206353706956226,0.287754999218748,0.396516570524778,0.233097842490187,0.3542468270567,0.454029988103867,0.179702039929974,0.284796777746605,0.45280518407681,0.290688723475958,0.433930702172658,0.569961815544975,0.25424559876725,0.324093006883604,0.526978645181477,0.326143345457133,0.456393022256296,0.593539895223492,0.289424189049371,0.28599825773683,0.499896793054571,0.287061033337098,0.344112591862398,0.564834631886915,0.341717130036705,0.397010594971982,0.568904191036123,0.226732686046915,0.210138468511939,0.383327923264757,0.247880289626614,0.375903960733682,0.556565358732541,0.284645735065467,0.370687035576404,0.559391700222785,0.274873932366117,0.255166664916904,0.465408937089024,0.28501159711395,0.317932299287874,0.491293597372614,0.181849615899845,0.185023011087674,0.346166187755705,0.310883122793277,0.34306514168943,0.508175553099652,0.263323629853122,0.297061247169956,0.427060596924932,0.157347410849609,0.207766181741514,0.344461311406283,0.0939568647906639,0.259117567674843,0.306621576565849
"27","SW5210",1,1,42,139,2.14,1.91,1.26,5.31,0.487914878620742,0.247188103646889,0.193893447200382,0.405843925536934,0.383467469858402,0.591247388312409,0.256323993000287,0.35855701264537,0.495664109979463,0.31942968895524,0.382813000104695,0.466908362124407,0.157148182525372,0.254966734077787,0.281407866584601,0.211323025873521,0.299777395135269,0.399083079961943,0.272909950728561,0.343681429875144,0.486296824671317,0.210112575315007,0.292566578870354,0.476654354090702,0.307477012385742,0.43784836004417,0.573904557256693,0.264407209660768,0.330318888193575,0.528617412390488,0.342462996016279,0.460217880808904,0.592678833108161,0.307444589225764,0.319992752871412,0.511740197957873,0.298694345649059,0.355069368429289,0.561004476856919,0.349181409799382,0.413381900849932,0.569039027288669,0.229987187071089,0.206395285929435,0.378399350791771,0.262383402064395,0.367205893521683,0.554224241530743,0.292621962770752,0.351135234616076,0.544373088685015,0.279567673949015,0.254604212055192,0.464507429752528,0.27224512901687,0.310696111441209,0.47502700204661,0.18187564511907,0.179362743214046,0.329540780530668,0.331456134298909,0.359521772023167,0.523452163914269,0.288682215852103,0.337335532343779,0.460863606086256,0.200283908166165,0.238628922094025,0.382043376836265,0.131030000176552,0.291610200641343,0.345862200083653
"28","NY1614",1,1,43,140,2.16,1.87,1.34,5.38,0.492474830757384,0.242011389434389,0.206204142260723,0.365982032937375,0.320432316449532,0.562782027833798,0.241479603066172,0.348381267307099,0.503172880922242,0.343306322369068,0.397890058163938,0.464946333273371,0.13703184975084,0.283931973387262,0.274368826753422,0.173304495371202,0.305287744061684,0.391390996144758,0.215640810023478,0.300011482478644,0.44323470488519,0.157452609397956,0.291486301066702,0.419155334421645,0.258708974876621,0.339548017528903,0.538852694395836,0.227283731841359,0.347756049228202,0.520598273884022,0.316967318030082,0.410945921615092,0.583022749976768,0.274456818116333,0.286643042759272,0.493884213323884,0.266618948266147,0.308685775309157,0.551732668575003,0.32045459458291,0.37502717273162,0.558042489201237,0.242124298156457,0.268324871615313,0.424722222222222,0.230784650853207,0.308682046672659,0.532386987824918,0.278341085997957,0.325507354670873,0.541166922661796,0.268002576652165,0.278253736618688,0.481981291534997,0.24327558045419,0.300805549091957,0.478144062863985,0.18526536067675,0.213234565856994,0.36469254368414,0.29032763380342,0.287141344368623,0.495710936710801,0.259086189950192,0.253547323059462,0.422618714051795,0.196944747864356,0.261553285837379,0.372884433516172,0.0953110450163071,0.244231593089725,0.304743146127229
"29","WL_358LH",1,1,44,141,1.65,1.68,1.07,4.4,0.376196051273002,0.217421996925012,0.16465554643207,0.394401543431315,0.368482360702693,0.581481523210063,0.235009910098161,0.315057704208302,0.46941664632658,0.32499198038376,0.371112760088745,0.455496941896024,0.177294577251161,0.254484744570474,0.258843313109997,0.217281732740596,0.311218535409945,0.403456192603624,0.27921361072536,0.342777859656233,0.485747007854191,0.19694795535437,0.31960315273982,0.448674169981324,0.297310873603185,0.433654012594383,0.561210642552303,0.262977932779536,0.346925323320818,0.524905350438048,0.3481779905257,0.472219053133466,0.58480538697433,0.297180197040104,0.303340294786728,0.500238764319469,0.286562346477162,0.347585592133258,0.542429254293195,0.335068046037414,0.400051290688061,0.551834343836441,0.236515842657557,0.205507119514472,0.374005310457516,0.273502373158203,0.386374581730619,0.542006233647101,0.316377145829797,0.378824082914747,0.542018625375344,0.279412669466027,0.240506031432741,0.451682956959332,0.264431854409315,0.318403788733523,0.469278264774646,0.177731764383513,0.194433630325953,0.33449507863409,0.302894022765223,0.340851700481682,0.503368816509234,0.262955400800626,0.303097412615936,0.424404050435369,0.181241990978749,0.211401130655907,0.34780341718681,0.0855831085500828,0.25507446417481,0.287388747354145
"30","SW3407",1,1,45,142,1.87,1.73,1.17,4.78,0.426355524776069,0.223892889690638,0.180043915257497,0.40866164849464,0.3722291663491,0.57982498259734,0.253537005092189,0.353170137620266,0.491612564758345,0.340369318563475,0.415435040444416,0.457517051292605,0.179370506350189,0.244774758931973,0.26636698027492,0.221023306431492,0.298188709944866,0.405489444720806,0.309054214913868,0.363361182243019,0.512682614542842,0.212685788980174,0.319600197212138,0.472329265173866,0.312903036639051,0.435229205837586,0.57396215716119,0.275184216662201,0.339042422820192,0.53250664893617,0.354466129881611,0.470694173403959,0.58793820991758,0.309481165835646,0.300219111741082,0.522132205291755,0.293201395544717,0.348150587982534,0.553655696890422,0.346010680899889,0.400633727904398,0.568759603366805,0.249301332612804,0.250811595471522,0.409966444911298,0.293003085953095,0.396459211010295,0.547709588886059,0.328744266503117,0.393944504407268,0.550763120615219,0.280053678802855,0.270721821738609,0.473119760454277,0.275390457229169,0.326305596201997,0.497864793678665,0.18975483658295,0.183686346691449,0.350374517473221,0.313681994242132,0.299218049502679,0.503271507114012,0.268242335379914,0.290663072585079,0.42411155840087,0.1786866907605,0.253773809894132,0.356048568554868,0.100735179294048,0.259673632610939,0.311364293085655
"31","ALFABAR",1,1,46,143,2.03,1.93,1.24,5.2,0.462835141869208,0.249776460753139,0.190815773435296,0.403865196491644,0.335839689556598,0.583514281036342,0.233863743292314,0.32488174892267,0.47636860629188,0.335682953223994,0.40268796458324,0.45437729019907,0.145742102148401,0.289649315630587,0.295184940941997,0.169908416458267,0.270224854182179,0.392360723297758,0.243094628729356,0.292090387674017,0.469549965304004,0.172500336102821,0.296886722362501,0.427572685141889,0.28546527528362,0.383166419886032,0.564296525627795,0.251738338116613,0.344209819566124,0.527255293074677,0.337373416779901,0.428918809822507,0.583734957253043,0.297374404961365,0.302412602185265,0.533903631232418,0.269672690282957,0.311354410289381,0.536741023036808,0.332640779500769,0.387964206159835,0.566737507576397,0.244756436637569,0.222000320961718,0.391485615079365,0.269404095336101,0.33055157203764,0.537606196120128,0.310035785878513,0.355261045843885,0.546181659678691,0.265562101302642,0.236819870398302,0.465487402938383,0.274236238255154,0.297651221019088,0.509650960881865,0.17668712337577,0.189774567699616,0.368826702396581,0.306220431294693,0.330608142364857,0.513226836720288,0.273798483877952,0.310933692741492,0.449076001820686,0.195369675508331,0.252847235357165,0.395241367715361,0.100116298939705,0.27440244876231,0.330346907993967
"32","SW4107",1,1,47,144,1.74,1.85,1.2,4.79,0.396715835887893,0.239423032328138,0.184660425905125,0.403361138078522,0.354488249534065,0.581977872250733,0.246320265325474,0.341768428734501,0.473244280737569,0.340165585562436,0.421614199196498,0.458768063800444,0.174270843476014,0.254395058471819,0.285527418740291,0.206334842965952,0.282873709737595,0.406502870704307,0.298160371271807,0.303329839902369,0.519242802685787,0.209029419984663,0.306138805375592,0.466270427176295,0.319076212561199,0.423201719043782,0.571974811233474,0.278983413614596,0.33237653838131,0.528315602836879,0.349613641138739,0.456125324355043,0.588678061089547,0.313105728027984,0.323214327899835,0.558581089062131,0.28463090696552,0.329589940357637,0.542577241081728,0.343534179287652,0.392533027864573,0.572546373220068,0.255179389318445,0.244823880335132,0.407040546270708,0.295331137581815,0.382035004326026,0.549644014969092,0.325144970253431,0.363572446621556,0.550383854318015,0.259412851310701,0.240165737542563,0.458858384688875,0.287578676078405,0.305553719676216,0.517357402689161,0.197626609441216,0.206174838982299,0.392666946370541,0.298235616374584,0.297905589034621,0.490540310416971,0.259068826362531,0.272955008955647,0.416477800043744,0.172039814179505,0.246201164281361,0.365700145009772,0.0877662372175685,0.258666996210249,0.311059102373981
"33","NY0651",1,1,48,145,1.72,1.81,1.11,4.63,0.39215588375125,0.234246318115638,0.170810893962241,0.368471614791434,0.327169631649569,0.559066361291933,0.240706367581547,0.32361220289609,0.478489683093264,0.351038593262109,0.420295766624693,0.464388529111951,0.164989619096794,0.235116210908878,0.259919253202028,0.180279467314057,0.284666552112568,0.393209233060313,0.258822032154163,0.292357542656023,0.484931770369242,0.175854431648313,0.306996961578417,0.44641599037703,0.298270294040918,0.393188471116331,0.568253838181043,0.259171158823711,0.345221109720484,0.526057441593659,0.327640260237489,0.403116868785429,0.580035690223957,0.289913471959003,0.300639010300846,0.552718049109069,0.270590747859677,0.29922797672082,0.528366602844812,0.322674774678126,0.374823927488747,0.563604918802503,0.218461830481208,0.194489040955681,0.374279071807694,0.271745216789707,0.317231730544424,0.538681224749336,0.31031278065055,0.341756956840605,0.545123777104349,0.224008588185963,0.178612577995682,0.418686627961911,0.285588355608474,0.302111115081114,0.527224690240542,0.170284892846292,0.181478090294498,0.376514146148101,0.301097313538954,0.328069590118926,0.50789196571929,0.267204240511892,0.309662207562153,0.444223147202806,0.18524165937317,0.23910367147931,0.383321564424269,0.101069525879245,0.267156292381206,0.319330266043069
"34","SW4412Y",1,1,49,146,2.01,1.99,1.27,5.27,0.458275189732566,0.25754153207189,0.195432284082924,0.376765131886629,0.354354256019201,0.571941406693528,0.260290019832486,0.347433782472146,0.493200793712303,0.355402870704905,0.432480692479138,0.467077361188605,0.157113058892984,0.248111316275389,0.276303086256924,0.174703006560167,0.305856184968702,0.400097417402479,0.283090921680891,0.310312854440889,0.498544608958881,0.195002424183301,0.310305388795292,0.456814892152908,0.318090941654728,0.427098906687007,0.566908511688428,0.289220119942092,0.336353254067584,0.523011446599917,0.346736977740156,0.431768851908244,0.583720843787752,0.311986019411466,0.324061835577605,0.567530858729034,0.29925098436369,0.324417246702261,0.546976360637713,0.347327521293779,0.396476763532066,0.579612717028508,0.249330578424446,0.243106402889269,0.41399701715138,0.303259398390295,0.359898041636781,0.546132452054753,0.330484858758676,0.370827210206595,0.545133325030789,0.229721774615987,0.21669348045764,0.431489040810728,0.296922484908182,0.302126621792996,0.525386661463922,0.188957586910305,0.191594645521044,0.395236255421709,0.312355824225439,0.31918385220093,0.496037596179911,0.273676829902576,0.291127465758688,0.430313477214823,0.188113534594438,0.246083702298124,0.356545013704406,0.113330576694673,0.262196207430341,0.310267285861713
